TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,Product Name,Price_y,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR4694,273,2022-12-10,P1,8800,6,52800,Choco Bar,8800,Prima Kelapa Dua,Prima,Modern Trade,27,1,Married,"3,32"
TR65667,162,2022-12-10,P3,7500,2,15000,Crackers,7500,Lingga,Lingga,Modern Trade,49,0,Married,"11,46"
TR65788,292,2022-12-10,P5,4200,5,21000,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,31,0,Single,"9,57"
TR68474,362,2022-12-10,P2,3200,6,19200,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,25,0,Single,"7,47"
TR81829,251,2022-12-10,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,45,1,Married,"3,38"
TR84402,270,2022-12-10,P10,15000,1,15000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,49,1,Married,"8,81"
TR87413,303,2022-12-10,P1,8800,10,88000,Choco Bar,8800,Lingga,Lingga,Modern Trade,45,0,Married,"10,34"
TR10741,69,2022-10-13,P7,9400,6,56400,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,26,0,Single,"2,84"
TR11377,235,2022-10-13,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,37,0,Married,"5,35"
TR11846,46,2022-10-13,P4,12000,2,24000,Potato Chip,12000,Prima Tendean,Prima,Modern Trade,36,1,Married,"8,31"
TR15642,264,2022-10-13,P5,4200,3,12600,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,21,1,Single,"1,12"
TR41140,345,2022-10-13,P6,18000,2,36000,Cashew,18000,Harapan Baru,Harapan Baru,General Trade,31,0,Married,"5,06"
TR60913,201,2022-10-13,P4,12000,4,48000,Potato Chip,12000,Bonafid,Gita,General Trade,57,0,Married,"6,87"
TR61837,428,2022-10-13,P10,15000,2,30000,Cheese Stick,15000,Priangan,Priangan,Modern Trade,60,1,Married,"4,49"
TR6881,219,2022-10-13,P9,10000,1,10000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,39,0,Single,"9,73"
TR82394,24,2022-10-13,P5,4200,2,8400,Thai Tea,4200,Gita Ginara,Gita,General Trade,37,0,Married,"9,53"
TR84002,12,2022-10-13,P7,9400,2,18800,Coffee Candy,9400,Bonafid,Gita,General Trade,2,1,Married,"4,94"
TR17085,73,2022-10-14,P7,9400,5,47000,Coffee Candy,9400,Lingga,Lingga,Modern Trade,53,0,Married,"13,71"
TR36057,376,2022-10-14,P3,7500,5,37500,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,44,0,Married,"14,65"
TR38268,275,2022-10-14,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,41,0,Married,"15,33"
TR59381,53,2022-10-14,P5,4200,3,12600,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,32,0,Married,"7,36"
TR60092,182,2022-10-14,P5,4200,3,12600,Thai Tea,4200,Lingga,Lingga,Modern Trade,44,1,Married,"14,57"
TR66049,104,2022-10-14,P8,16000,3,48000,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,31,1,Married,"7,92"
TR72489,1,2022-10-14,P8,16000,2,32000,Oat,16000,Buana,Buana,General Trade,55,1,Married,"5,12"
TR73723,312,2022-10-14,P10,15000,5,75000,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,54,0,Married,"18,77"
TR76331,266,2022-10-14,P9,10000,7,70000,Yoghurt,10000,Buana Indah,Buana,General Trade,72,1,Married,"4,72"
TR78261,23,2022-10-14,P10,15000,5,75000,Cheese Stick,15000,Buana Indah,Buana,General Trade,57,1,Married,"12,56"
TR79608,337,2022-10-14,P3,7500,3,22500,Crackers,7500,Prestasi Utama,Prestasi,General Trade,43,1,Married,"5,12"
TR80906,232,2022-10-14,P7,9400,3,28200,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,62,0,Married,"7,32"
TR81012,436,2022-10-14,P10,15000,1,15000,Cheese Stick,15000,Bonafid,Gita,General Trade,51,1,Married,"18,89"
TR9215,336,2022-10-14,P10,15000,5,75000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,51,0,Single,"10,84"
TR10144,32,2022-10-15,P1,8800,4,35200,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,34,0,Married,"10,96"
TR25292,221,2022-10-15,P8,16000,1,16000,Oat,16000,Buana,Buana,General Trade,23,1,Single,"7,5"
TR3740,107,2022-10-15,P8,16000,2,32000,Oat,16000,Buana,Buana,General Trade,38,1,Married,"9,85"
TR39305,112,2022-10-15,P10,15000,5,75000,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,31,1,Married,"4,44"
TR7220,424,2022-10-15,P3,7500,2,15000,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,38,0,Married,"10,06"
TR73062,200,2022-10-15,P7,9400,3,28200,Coffee Candy,9400,Priangan,Priangan,Modern Trade,25,0,Married,"2,39"
TR79875,433,2022-10-15,P10,15000,3,45000,Cheese Stick,15000,Buana,Buana,General Trade,48,1,Married,"11,97"
TR90674,150,2022-10-15,P3,7500,2,15000,Crackers,7500,Buana,Buana,General Trade,61,1,Married,"8,56"
TR97982,193,2022-10-15,P2,3200,6,19200,Ginger Candy,3200,Bonafid,Gita,General Trade,42,0,Married,"20,64"
TR98472,273,2022-10-15,P5,4200,5,21000,Thai Tea,4200,Prima Kota,Prima,Modern Trade,27,1,Married,"3,32"
TR27722,218,2022-10-16,P4,12000,1,12000,Potato Chip,12000,Buana,Buana,General Trade,29,0,Married,"3,52"
TR60087,152,2022-10-16,P7,9400,4,37600,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,59,1,Married,"10,68"
TR64308,173,2022-10-16,P10,15000,4,60000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,59,0,Married,"4,59"
TR65240,406,2022-10-16,P4,12000,2,24000,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,38,1,Married,"8,64"
TR6702,416,2022-10-16,P5,4200,2,8400,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,27,1,Married,"3,43"
TR72825,257,2022-10-16,P7,9400,5,47000,Coffee Candy,9400,Lingga,Lingga,Modern Trade,60,0,Married,"4,25"
TR83792,310,2022-10-16,P3,7500,5,37500,Crackers,7500,Bonafid,Gita,General Trade,23,0,Married,"4,17"
TR91532,44,2022-10-16,P5,4200,3,12600,Thai Tea,4200,Lingga,Lingga,Modern Trade,40,0,Married,"10,65"
TR15963,134,2022-10-17,P6,18000,2,36000,Cashew,18000,Priangan,Priangan,Modern Trade,50,0,Married,"18,62"
TR20813,159,2022-10-17,P4,12000,2,24000,Potato Chip,12000,Lingga,Lingga,Modern Trade,53,1,Married,"13,65"
TR21587,425,2022-10-17,P4,12000,1,12000,Potato Chip,12000,Gita Ginara,Gita,General Trade,58,1,Married,"7,22"
TR22812,276,2022-10-17,P8,16000,2,32000,Oat,16000,Bonafid,Gita,General Trade,31,1,Married,"8,96"
TR23917,218,2022-10-17,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,29,0,Married,"3,52"
TR35681,204,2022-10-17,P6,18000,1,18000,Cashew,18000,Priangan,Priangan,Modern Trade,53,0,Married,"9,46"
TR36725,393,2022-10-17,P4,12000,5,60000,Potato Chip,12000,Lingga,Lingga,Modern Trade,22,0,Single,0
TR45061,152,2022-10-17,P9,10000,2,20000,Yoghurt,10000,Gita Ginara,Gita,General Trade,59,1,Married,"10,68"
TR47063,160,2022-10-17,P3,7500,1,7500,Crackers,7500,Bonafid,Gita,General Trade,48,1,Married,"12,57"
TR57267,14,2022-10-17,P3,7500,1,7500,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,58,1,Married,"10,18"
TR57603,59,2022-10-17,P8,16000,2,32000,Oat,16000,Prima Kota,Prima,Modern Trade,46,1,Married,"10,57"
TR63652,54,2022-10-17,P8,16000,1,16000,Oat,16000,Gita Ginara,Gita,General Trade,42,0,Single,"9,68"
TR64251,234,2022-10-17,P8,16000,1,16000,Oat,16000,Priangan,Priangan,Modern Trade,61,1,Married,"10,86"
TR65444,266,2022-10-17,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,72,1,Married,"4,72"
TR71449,137,2022-10-17,P5,4200,3,12600,Thai Tea,4200,Lingga,Lingga,Modern Trade,34,1,Married,"6,36"
TR77265,149,2022-10-17,P10,15000,1,15000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,61,1,Married,"3,96"
TR7768,210,2022-10-17,P7,9400,5,47000,Coffee Candy,9400,Buana,Buana,General Trade,33,0,Married,"10,9"
TR78653,4,2022-10-17,P3,7500,4,30000,Crackers,7500,Priangan,Priangan,Modern Trade,31,1,Married,"4,87"
TR95518,376,2022-10-17,P2,3200,6,19200,Ginger Candy,3200,Lingga,Lingga,Modern Trade,44,0,Married,"14,65"
TR95719,315,2022-10-17,P3,7500,5,37500,Crackers,7500,Lingga,Lingga,Modern Trade,29,1,Married,"4,18"
TR17814,136,2022-10-18,P8,16000,1,16000,Oat,16000,Harapan Baru,Harapan Baru,General Trade,28,1,Married,"2,96"
TR29217,236,2022-10-18,P9,10000,2,20000,Yoghurt,10000,Gita Ginara,Gita,General Trade,28,0,Married,"3,13"
TR34339,320,2022-10-18,P2,3200,3,9600,Ginger Candy,3200,Sinar Harapan,Harapan Baru,General Trade,30,0,Married,"3,72"
TR35309,326,2022-10-18,P9,10000,3,30000,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,24,1,Single,"2,69"
TR40402,220,2022-10-18,P2,3200,7,22400,Ginger Candy,3200,Priangan,Priangan,Modern Trade,45,0,Married,"16,35"
TR47938,235,2022-10-18,P3,7500,4,30000,Crackers,7500,Buana Indah,Buana,General Trade,37,0,Married,"5,35"
TR51656,232,2022-10-18,P5,4200,2,8400,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,62,0,Married,"7,32"
TR55642,166,2022-10-18,P3,7500,6,45000,Crackers,7500,Lingga,Lingga,Modern Trade,33,0,Married,"3,33"
TR61220,344,2022-10-18,P5,4200,2,8400,Thai Tea,4200,Buana,Buana,General Trade,47,1,Married,"5,63"
TR63401,286,2022-10-18,P4,12000,1,12000,Potato Chip,12000,Prima Tendean,Prima,Modern Trade,60,0,Married,"6,19"
TR7264,102,2022-10-18,P3,7500,1,7500,Crackers,7500,Buana,Buana,General Trade,39,0,Married,"6,44"
TR92483,27,2022-10-18,P5,4200,4,16800,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,43,0,Married,"17,42"
TR97644,254,2022-10-18,P1,8800,9,79200,Choco Bar,8800,Prima Kota,Prima,Modern Trade,58,0,Single,"6,05"
TR99379,295,2022-10-18,P5,4200,2,8400,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,34,0,Married,"4,78"
TR39584,291,2022-10-19,P2,3200,6,19200,Ginger Candy,3200,Buana Indah,Buana,General Trade,49,0,Married,"19,98"
TR40617,369,2022-10-19,P5,4200,3,12600,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,32,0,Married,"10,62"
TR51168,132,2022-10-19,P10,15000,5,75000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,41,0,Married,"17,69"
TR66342,103,2022-10-19,P8,16000,3,48000,Oat,16000,Buana,Buana,General Trade,31,1,Single,"4,01"
TR69326,89,2022-10-19,P9,10000,7,70000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,32,0,Married,"9,68"
TR69456,53,2022-10-19,P7,9400,3,28200,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,32,0,Married,"7,36"
TR74904,348,2022-10-19,P3,7500,6,45000,Crackers,7500,Buana,Buana,General Trade,29,1,Married,"4,64"
TR93344,406,2022-10-19,P10,15000,1,15000,Cheese Stick,15000,Sinar Harapan,Prestasi,General Trade,38,1,Married,"8,64"
TR16141,282,2022-10-20,P1,8800,4,35200,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,55,0,Married,"11,38"
TR4093,189,2022-10-20,P5,4200,3,12600,Thai Tea,4200,Bonafid,Gita,General Trade,59,1,Single,"5,15"
TR50950,154,2022-10-20,P5,4200,2,8400,Thai Tea,4200,Gita Ginara,Gita,General Trade,31,0,Married,"8,36"
TR58190,16,2022-10-20,P2,3200,4,12800,Ginger Candy,3200,Prima Kota,Prima,Modern Trade,52,0,Married,"11,8"
TR59111,426,2022-10-20,P10,15000,2,30000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,19,0,Single,"2,16"
TR59804,179,2022-10-20,P5,4200,3,12600,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,25,1,Single,"5,95"
TR62133,19,2022-10-20,P3,7500,4,30000,Crackers,7500,Gita Ginara,Gita,General Trade,24,1,Single,"4,14"
TR64677,245,2022-10-20,P2,3200,6,19200,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,26,1,Married,"4,58"
TR69752,42,2022-10-20,P4,12000,3,36000,Potato Chip,12000,Buana Indah,Buana,General Trade,60,0,Married,"10,28"
TR85961,254,2022-10-20,P5,4200,3,12600,Thai Tea,4200,Prima Kota,Prima,Modern Trade,58,0,Single,"6,05"
TR92378,387,2022-10-20,P7,9400,2,18800,Coffee Candy,9400,Bonafid,Gita,General Trade,36,0,Married,"9,1"
TR95707,36,2022-10-20,P8,16000,3,48000,Oat,16000,Bonafid,Gita,General Trade,32,1,Married,"10,4"
TR14658,1,2022-10-21,P9,10000,5,50000,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,55,1,Married,"5,12"
TR26041,268,2022-10-21,P9,10000,5,50000,Yoghurt,10000,Lingga,Lingga,Modern Trade,49,1,Single,"5,18"
TR73520,38,2022-10-21,P2,3200,3,9600,Ginger Candy,3200,Gita Ginara,Gita,General Trade,56,0,Married,"14,32"
TR81318,203,2022-10-21,P2,3200,3,9600,Ginger Candy,3200,Lingga,Lingga,Modern Trade,53,0,Married,"17,2"
TR83379,160,2022-10-21,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,48,1,Married,"12,57"
TR83691,73,2022-10-21,P5,4200,4,16800,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,53,0,Married,"13,71"
TR84226,48,2022-10-21,P5,4200,3,12600,Thai Tea,4200,Gita Ginara,Gita,General Trade,32,0,Married,"10,62"
TR8561,108,2022-10-21,P5,4200,4,16800,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,25,0,Single,"6,87"
TR89699,430,2022-10-21,P5,4200,5,21000,Thai Tea,4200,Prima Kota,Prima,Modern Trade,55,1,Single,"18,37"
TR30504,8,2022-10-22,P10,15000,4,60000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,37,1,Married,"5,49"
TR37673,211,2022-10-22,P7,9400,5,47000,Coffee Candy,9400,Priangan,Priangan,Modern Trade,29,0,Married,"3,54"
TR58701,380,2022-10-22,P1,8800,9,79200,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,40,0,Married,"5,77"
TR71889,198,2022-10-22,P3,7500,2,15000,Crackers,7500,Buana,Buana,General Trade,45,0,Married,"10,69"
TR76159,217,2022-10-22,P8,16000,3,48000,Oat,16000,Bonafid,Gita,General Trade,39,1,Single,"6,96"
TR78082,115,2022-10-22,P1,8800,5,44000,Choco Bar,8800,Gita Ginara,Gita,General Trade,39,0,Married,"5,07"
TR78822,308,2022-10-22,P7,9400,5,47000,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,45,0,Married,"10,72"
TR8182,166,2022-10-22,P10,15000,4,60000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,33,0,Married,"3,33"
TR82119,81,2022-10-22,P7,9400,4,37600,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,44,0,Married,"19,49"
TR85615,370,2022-10-22,P10,15000,2,30000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,26,1,Single,"1,28"
TR86251,28,2022-10-22,P8,16000,1,16000,Oat,16000,Priangan,Priangan,Modern Trade,55,0,Married,"6,08"
TR89571,245,2022-10-22,P5,4200,5,21000,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,26,1,Married,"4,58"
TR94241,396,2022-10-22,P5,4200,2,8400,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,36,1,Married,"9,18"
TR95975,442,2022-10-22,P2,3200,3,9600,Ginger Candy,3200,Lingga,Lingga,Modern Trade,42,1,Married,"14,88"
TR99528,322,2022-10-22,P9,10000,2,20000,Yoghurt,10000,Bonafid,Gita,General Trade,41,0,Married,"20,01"
TR10611,151,2022-10-23,P4,12000,4,48000,Potato Chip,12000,Buana Indah,Buana,General Trade,42,0,Married,"10,38"
TR11528,207,2022-10-23,P9,10000,7,70000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,35,1,Married,"10,54"
TR19657,349,2022-10-23,P5,4200,4,16800,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,37,0,Married,"5,96"
TR20042,445,2022-10-23,P2,3200,4,12800,Ginger Candy,3200,Buana,Buana,General Trade,51,0,Married,"14,48"
TR2234,338,2022-10-23,P9,10000,7,70000,Yoghurt,10000,Lingga,Lingga,Modern Trade,46,1,Married,"5,12"
TR33255,199,2022-10-23,P10,15000,3,45000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,41,0,Married,"7,9"
TR36134,275,2022-10-23,P1,8800,5,44000,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,41,0,Married,"15,33"
TR46820,329,2022-10-23,P10,15000,2,30000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,19,1,Single,0
TR61008,237,2022-10-23,P4,12000,5,60000,Potato Chip,12000,Priangan,Priangan,Modern Trade,35,1,Married,"8,14"
TR67993,411,2022-10-23,P9,10000,2,20000,Yoghurt,10000,Buana Indah,Buana,General Trade,19,1,Single,0
TR74802,196,2022-10-23,P1,8800,4,35200,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,34,0,Married,"3,17"
TR76254,103,2022-10-23,P8,16000,2,32000,Oat,16000,Gita Ginara,Gita,General Trade,31,1,Single,"4,01"
TR77004,366,2022-10-23,P4,12000,4,48000,Potato Chip,12000,Lingga,Lingga,Modern Trade,18,0,Single,0
TR98418,284,2022-10-23,P9,10000,6,60000,Yoghurt,10000,Lingga,Lingga,Modern Trade,49,1,Married,"11,31"
TR19126,186,2022-10-24,P2,3200,6,19200,Ginger Candy,3200,Buana Indah,Buana,General Trade,34,1,Married,"4,02"
TR44671,388,2022-10-24,P9,10000,2,20000,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,44,1,Married,"16,12"
TR48675,401,2022-10-24,P2,3200,5,16000,Ginger Candy,3200,Lingga,Lingga,Modern Trade,45,0,Married,"4,08"
TR4907,166,2022-10-24,P9,10000,6,60000,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,33,0,Married,"3,33"
TR53090,107,2022-10-24,P7,9400,6,56400,Coffee Candy,9400,Lingga,Lingga,Modern Trade,38,1,Married,"9,85"
TR68000,36,2022-10-24,P8,16000,2,32000,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,32,1,Married,"10,4"
TR6900,223,2022-10-24,P10,15000,2,30000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,62,1,Single,"5,35"
TR89187,372,2022-10-24,P9,10000,2,20000,Yoghurt,10000,Prima Kota,Prima,Modern Trade,31,1,Married,"6,19"
TR94900,57,2022-10-24,P6,18000,3,54000,Cashew,18000,Harapan Baru,Harapan Baru,General Trade,33,1,Married,"6,5"
TR98873,137,2022-10-24,P7,9400,5,47000,Coffee Candy,9400,Bonafid,Gita,General Trade,34,1,Married,"6,36"
TR50938,373,2022-10-25,P10,15000,3,45000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,55,1,Married,"14,59"
TR61977,46,2022-10-25,P3,7500,4,30000,Crackers,7500,Gita Ginara,Gita,General Trade,36,1,Married,"8,31"
TR6546,354,2022-10-25,P2,3200,5,16000,Ginger Candy,3200,Lingga,Lingga,Modern Trade,53,1,Married,"16,94"
TR7054,331,2022-10-25,P10,15000,3,45000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,54,0,Married,"16,19"
TR85256,12,2022-10-25,P3,7500,5,37500,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2,1,Married,"4,94"
TR91625,239,2022-10-25,P9,10000,4,40000,Yoghurt,10000,Priangan,Priangan,Modern Trade,41,1,Married,"6,55"
TR99925,280,2022-10-25,P10,15000,5,75000,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,60,1,Married,"9,57"
TR24197,48,2022-10-26,P9,10000,4,40000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,32,0,Married,"10,62"
TR27277,365,2022-10-26,P10,15000,5,75000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,28,0,Single,"6,05"
TR39885,183,2022-10-26,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,27,1,Single,"0,18"
TR41139,90,2022-10-26,P7,9400,4,37600,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,21,1,Single,0
TR4327,109,2022-10-26,P5,4200,3,12600,Thai Tea,4200,Bonafid,Gita,General Trade,35,1,Married,"10,04"
TR73573,293,2022-10-26,P5,4200,2,8400,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,54,0,Married,"10,4"
TR75594,428,2022-10-26,P5,4200,5,21000,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,60,1,Married,"4,49"
TR75642,356,2022-10-26,P5,4200,2,8400,Thai Tea,4200,Priangan,Priangan,Modern Trade,56,0,Married,"13,25"
TR81045,269,2022-10-26,P5,4200,2,8400,Thai Tea,4200,Gita Ginara,Gita,General Trade,39,1,Married,"6,3"
TR89915,256,2022-10-26,P5,4200,5,21000,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,56,0,Married,"7,09"
TR91783,435,2022-10-26,P6,18000,1,18000,Cashew,18000,Priangan,Priangan,Modern Trade,29,1,Married,"3,61"
TR92396,120,2022-10-26,P6,18000,1,18000,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,30,0,Married,"2,48"
TR15484,252,2022-10-27,P5,4200,4,16800,Thai Tea,4200,Gita Ginara,Gita,General Trade,18,1,Single,0
TR21236,340,2022-10-27,P6,18000,2,36000,Cashew,18000,Lingga,Lingga,Modern Trade,41,0,Single,"10,9"
TR22563,231,2022-10-27,P2,3200,5,16000,Ginger Candy,3200,Sinar Harapan,Harapan Baru,General Trade,51,1,Married,"16,59"
TR33327,210,2022-10-27,P6,18000,2,36000,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,33,0,Married,"10,9"
TR49304,126,2022-10-27,P9,10000,1,10000,Yoghurt,10000,Buana Indah,Buana,General Trade,56,0,Married,"15,75"
TR51394,30,2022-10-27,P3,7500,3,22500,Crackers,7500,Lingga,Lingga,Modern Trade,37,1,Single,"2,26"
TR56012,238,2022-10-27,P1,8800,5,44000,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,26,0,Single,"6,61"
TR61145,75,2022-10-27,P8,16000,1,16000,Oat,16000,Buana,Buana,General Trade,34,0,Married,"9,69"
TR74178,85,2022-10-27,P8,16000,2,32000,Oat,16000,Lingga,Lingga,Modern Trade,59,1,Married,"7,89"
TR7687,273,2022-10-27,P5,4200,3,12600,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,27,1,Married,"3,32"
TR81183,435,2022-10-27,P10,15000,1,15000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,29,1,Married,"3,61"
TR88606,56,2022-10-27,P10,15000,1,15000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,20,1,Single,1
TR899,345,2022-10-27,P8,16000,2,32000,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,31,0,Married,"5,06"
TR95963,68,2022-10-27,P7,9400,4,37600,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,48,1,Married,"17,42"
TR96423,133,2022-10-27,P7,9400,3,28200,Coffee Candy,9400,Buana Indah,Buana,General Trade,47,1,Married,"20,81"
TR10686,433,2022-10-28,P8,16000,1,16000,Oat,16000,Bonafid,Gita,General Trade,48,1,Married,"11,97"
TR24433,152,2022-10-28,P9,10000,6,60000,Yoghurt,10000,Lingga,Lingga,Modern Trade,59,1,Married,"10,68"
TR26928,340,2022-10-28,P7,9400,2,18800,Coffee Candy,9400,Lingga,Lingga,Modern Trade,41,0,Single,"10,9"
TR31424,280,2022-10-28,P4,12000,1,12000,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,60,1,Married,"9,57"
TR44238,63,2022-10-28,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,58,0,Married,"10,78"
TR48522,413,2022-10-28,P10,15000,2,30000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,31,0,Married,"8,8"
TR50999,375,2022-10-28,P2,3200,7,22400,Ginger Candy,3200,Priangan,Priangan,Modern Trade,58,0,Married,"8,39"
TR55940,70,2022-10-28,P4,12000,3,36000,Potato Chip,12000,Gita Ginara,Gita,General Trade,30,1,Married,"4,42"
TR71886,68,2022-10-28,P9,10000,5,50000,Yoghurt,10000,Buana,Buana,General Trade,48,1,Married,"17,42"
TR77106,333,2022-10-28,P4,12000,3,36000,Potato Chip,12000,Lingga,Lingga,Modern Trade,47,0,Married,"17,99"
TR85122,1,2022-10-28,P7,9400,3,28200,Coffee Candy,9400,Bonafid,Gita,General Trade,55,1,Married,"5,12"
TR87453,157,2022-10-28,P10,15000,5,75000,Cheese Stick,15000,Sinar Harapan,Prestasi,General Trade,44,0,Single,"2,52"
TR89690,372,2022-10-28,P7,9400,6,56400,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,31,1,Married,"6,19"
TR97233,24,2022-10-28,P2,3200,3,9600,Ginger Candy,3200,Prima Kota,Prima,Modern Trade,37,0,Married,"9,53"
TR9777,439,2022-10-28,P9,10000,2,20000,Yoghurt,10000,Lingga,Lingga,Modern Trade,35,0,Single,"12,34"
TR98086,27,2022-10-28,P8,16000,3,48000,Oat,16000,Gita Ginara,Gita,General Trade,43,0,Married,"17,42"
TR18456,8,2022-10-29,P5,4200,4,16800,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,37,1,Married,"5,49"
TR2373,392,2022-10-29,P5,4200,5,21000,Thai Tea,4200,Gita Ginara,Gita,General Trade,45,0,Married,"19,68"
TR33538,186,2022-10-29,P4,12000,3,36000,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,34,1,Married,"4,02"
TR35442,276,2022-10-29,P10,15000,5,75000,Cheese Stick,15000,Buana,Buana,General Trade,31,1,Married,"8,96"
TR41951,408,2022-10-29,P5,4200,3,12600,Thai Tea,4200,Prima Kota,Prima,Modern Trade,34,1,Married,"9,45"
TR47208,179,2022-10-29,P10,15000,4,60000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,25,1,Single,"5,95"
TR47328,415,2022-10-29,P9,10000,7,70000,Yoghurt,10000,Lingga,Lingga,Modern Trade,44,0,Married,"18,57"
TR56654,378,2022-10-29,P7,9400,6,56400,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,54,0,Married,"14,66"
TR58617,246,2022-10-29,P4,12000,3,36000,Potato Chip,12000,Priangan,Priangan,Modern Trade,40,1,Single,"21,81"
TR65888,318,2022-10-29,P5,4200,4,16800,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,18,0,Single,"3,64"
